id,Strength
117644,0.06780094019099824
117645,0.9924186084252598
117646,0.0018982948561079883
117647,0.00024996020018704817
117648,0.008288228022800968
117649,0.06092385827895088
117650,0.00010356118907842682
117651,0.003818359182314693
117652,0.0017567713595000108
117653,0.0002069131660050117
117654,0.0017577847936075068
117655,0.0015128351140454293
117656,0.9992117935516105
117657,0.000958270818898903
117658,0.002610768026059171
117659,0.0011086437201307732
117660,0.0011426468755184032
117661,0.9995214974012399
117662,0.08467133080118863
117663,0.00012049906005852322
117664,0.0015116340322224575
117665,0.9935134360014201
117666,0.003927015922328382
117667,0.0021255245519893997
117668,0.9943140574147695
117669,0.0012633580802493111
117670,0.016690439894315838
117671,0.0010774861149702212
117672,0.0007110695158973299
117673,0.0026589643334532986
117674,0.007268062629592664
117675,0.06186974133550284
117676,0.0014328901031376501
117677,0.0008762418610453846
117678,6.615672119378965e-05
117679,0.003937857455773796
117680,0.0009239451367124312
117681,0.00019069259132182629
117682,0.000898304556804481
117683,0.000759677468410586
117684,0.9983537223177776
117685,0.0005184183071258493
117686,0.0015879510953435544
117687,0.000570399268811758
117688,0.00027422712963694125
117689,0.0010584301265803408
117690,0.00040496493185946764
117691,0.000855119019658796
117692,0.006410822570539345
117693,0.0010755001507694283
117694,0.9723658691594226
117695,0.0011500675373885677
117696,0.0014717444883449334
117697,0.017647884149796483
117698,0.0011122917597868763
117699,0.019734678271893832
117700,0.005098518478975159
117701,0.0015898446271305365
117702,0.016164545903196947
117703,0.011594873328578734
117704,0.0005186279895388437
117705,0.0025003907095918075
117706,0.0015857827252030166
117707,0.022040219971037042
117708,0.00131269662460471
117709,0.006646385679242031
117710,2.3307786164616634e-05
117711,0.0013935197211794842
117712,9.495637616765172e-05
117713,0.0026486659464420317
117714,0.006507960226442465
117715,0.002894180081542091
117716,0.9983222386304736
117717,0.005994000351998361
117718,0.0006632183731069638
117719,0.0002812323935402532
117720,0.0014303532235095322
117721,0.9997574914329147
117722,0.0011623534039136784
117723,0.997335081831737
117724,0.0034705261330120864
117725,0.001429622873117909
117726,0.045980456723710164
117727,0.9998155052143606
117728,0.0011449572604607754
117729,0.0022480798341351694
117730,0.0004225063737414606
117731,0.0009889732018597357
117732,0.0008210183927188558
117733,0.0015752170950034225
117734,0.0014530480502931101
117735,0.0016891971000138602
117736,0.017978709396350413
117737,0.0016978750597781763
117738,0.009033418451216862
117739,0.011525121685487196
117740,0.0013909195250340698
117741,0.9987812080959648
117742,0.9991153556534383
117743,0.0004354529724423775
117744,0.002370078480530842
117745,0.9996911269580632
117746,0.005735225739044911
117747,0.032837753559404145
117748,0.9986234698354498
117749,0.024803645063648495
117750,0.006951764203554737
117751,0.0009972371027023824
117752,0.011184231980405709
117753,0.00019174806752564382
117754,0.0015979520383769892
117755,0.00043142011048628935
117756,0.9999419958765575
117757,0.0027224801325914866
117758,0.0017459133970359757
117759,0.0003358312152741449
117760,0.985101735806955
117761,0.000759599208362116
117762,0.017385474288733094
117763,0.0041841749015806675
117764,0.005260851322348786
117765,0.0010126684172303843
117766,0.001993553759082568
117767,6.758259566740798e-05
117768,0.0004002446747096164
117769,0.0013861088259709954
117770,0.001957214876526093
117771,0.9917386034184538
117772,0.01853083045614291
117773,0.0016150619272281579
117774,0.002987511317452842
117775,0.005369587927492914
117776,0.002604644284927673
117777,0.9999648263986588
117778,0.0012609430133338076
117779,0.0019301579594834637
117780,0.06190930757325337
117781,0.016249068724990996
117782,0.0011422644516826707
117783,0.0002019662715395229
117784,1.6901716259593794e-05
117785,0.0001902219419309945
117786,0.04416690423645449
117787,0.0001189162722205203
117788,0.0017806013917607837
117789,0.0009970107794691665
117790,0.003671142279994004
117791,0.0062892582382909545
117792,0.003918969526731712
117793,0.0066150883810521055
117794,0.00511996733000901
117795,0.0007242543798938276
117796,0.018374799666503978
117797,0.001041772590211001
117798,0.9994859747117297
117799,0.02128321829067219
117800,0.9404944448493398
117801,0.0005908362415414564
117802,0.0045912360680301
117803,0.00252277861845569
117804,0.00016957896453438813
117805,0.0004639096528994271
117806,0.002456616893904296
117807,0.004835309101235644
117808,0.0074613183187475516
117809,0.00846387803775436
117810,0.0014332959485007259
117811,0.0009846239297131851
117812,0.01415691892551532
117813,0.0008502868634337376
117814,0.0021869303650845925
117815,0.000787452842101747
117816,0.003346119401430019
117817,0.0011265646863509397
117818,0.0006534862525357397
117819,0.00440170902811424
117820,0.0006860139128776766
117821,0.0001690955462290645
117822,0.015310618530633853
117823,0.0011331853299477502
117824,0.02247937014536562
117825,0.02455520602445285
117826,0.022632419662056327
117827,0.006389280598361434
117828,3.477975652498146e-05
117829,0.0009815656683812982
117830,0.01677175134456764
117831,0.0007171097571994112
117832,0.000357269770973856
117833,0.005130465034645689
117834,0.010077977372397481
117835,0.004129003852181712
117836,0.001573230763192127
117837,0.011210065486798294
117838,0.0027064452761599612
117839,0.0027547721851875332
117840,0.0013043384129589435
117841,0.013236585993115373
117842,0.00048485979043242413
117843,0.0018530629036023884
117844,0.005221669758747283
117845,0.9994316904457804
117846,0.0006205555198633789
117847,0.9922940616336944
117848,5.5837288224651165e-05
117849,0.0010272987023293588
117850,0.001942133584866425
117851,0.0012561824637057767
117852,0.0007065877096231241
117853,0.009756127847553765
117854,0.0001212961028838576
117855,0.0020161720888486976
117856,0.0017658534107247406
117857,0.005236998408655114
117858,0.0023674517975766454
117859,0.0006374900116924345
117860,0.003012907953780747
117861,0.0004178142098814932
117862,0.004745873368669324
117863,0.0006990237391971137
117864,0.005518171055400106
117865,0.0009945408218597046
117866,0.018269932340496106
117867,0.01403934263328731
117868,0.003278060002430948
117869,0.0013854539713705097
117870,0.00038303611371060453
117871,0.001819601525062263
117872,0.0010093604012233212
117873,0.03690813041987434
117874,0.9999202855568494
117875,0.008615543933228956
117876,0.00139529959322857
117877,0.9999735171196854
117878,0.0016034471018713035
117879,0.0013972862011425776
117880,0.9874014505933286
117881,0.004626501490148181
117882,0.0005107375145186724
117883,0.006519935588921769
117884,0.0006494311105729554
117885,0.0022884534921103717
117886,0.0007660644421675147
117887,0.0011341266985579013
117888,0.000104728075936039
117889,0.01114189577810254
117890,0.00405057718525866
117891,0.0007038051150710745
117892,0.005174090370412768
117893,0.0008842523351475512
117894,0.9990304371004424
117895,0.0014464617480014455
117896,0.0019616834213537124
117897,0.003476494449751505
117898,0.001306428766335871
117899,0.0015993143842220224
117900,0.0005101731391565428
117901,4.7191278831221305e-05
117902,0.0060187862738842
117903,9.465311496194623e-05
117904,0.0015088184108572173
117905,0.010872082478180174
117906,0.0019829196574063395
117907,0.0007642543999556587
117908,0.003960792355707668
117909,0.0036343806067989106
117910,0.0038042946119091064
117911,0.004105967849668686
117912,0.007213922962118134
117913,0.0008895803875807525
117914,0.0003002000910977354
117915,0.017395664711107584
117916,0.0029297256528735926
117917,0.0006227240754660958
117918,0.00019097212873549858
117919,0.9999170382767902
117920,0.01647754628080245
117921,0.0005489063636573022
117922,0.0015415416662272238
117923,0.9947633456105397
117924,0.0006240591967188501
117925,0.9999020561640136
117926,0.004081647881720081
117927,0.00019801661045955598
117928,0.011912705927741251
117929,0.0011227353934113251
117930,0.0007232753795975114
117931,0.003056012514797381
117932,0.8052937306837162
117933,0.003171811288432124
117934,0.0019687066643463242
117935,0.0037485931987479627
117936,0.00609913722308923
117937,0.005302750548866496
117938,0.03875782814632238
117939,0.9999864410154452
117940,0.9313373653908713
117941,0.0009281398319802743
117942,0.002384334565726353
117943,0.001618271476698885
117944,0.0022568717831571833
117945,0.009014990667654203
117946,0.0016950657759826659
117947,0.000529084857787083
117948,2.9486760298646203e-05
117949,0.0004903920398521991
117950,0.998125314281306
117951,0.006398872783475685
117952,0.014999480570714527
117953,0.0009958544539270377
117954,0.007588639815554035
117955,0.002581354893052506
117956,0.0015098164471989805
117957,0.001770972027224571
117958,0.002142490744460191
117959,0.007677374744623904
117960,0.009078199881948133
117961,0.0010274960704081356
117962,0.011347506327124883
117963,0.004978697665673887
117964,0.0015221825045018435
117965,0.9994324511213655
117966,7.661379551029903e-05
117967,0.004227698377373538
117968,0.002163838735583302
117969,0.008327123518843082
117970,0.000558961640320978
117971,0.02070098259230604
117972,0.0049361130238956205
117973,0.0008328987613533106
117974,0.0009362916420193614
117975,0.022140802560082922
117976,0.006608798506435121
117977,0.001966199018801059
117978,0.007380421911620578
117979,0.0007900370304752781
117980,0.00021232342023900564
117981,0.0002261644810127199
117982,0.9999421852814678
117983,0.003375154122546891
117984,0.9998568858490244
117985,0.0007505000013395187
117986,0.0019407820898235833
117987,0.0057376943240383385
117988,0.0006132779357771289
117989,1.3376638319129501e-05
117990,0.0007913724171008429
117991,0.001764197256605072
117992,6.773488654176861e-05
117993,0.18436540652670175
117994,0.00805583271763637
117995,0.028601309296572196
117996,0.0005381178678197021
117997,0.0056575475496424416
117998,0.0008580851524707942
117999,0.0007310117249669855
118000,0.0006818725615537207
118001,0.0002057782278793861
118002,0.0381320827267096
118003,0.00042910931543182796
118004,0.0009864274851705615
118005,0.0009162025266898679
118006,0.005548845421934146
118007,0.010902527320835678
118008,0.0004040776154260191
118009,0.9809084018290045
118010,0.002433569412946917
118011,0.003437984417876912
118012,0.00015882959313246034
118013,0.0015974870010188563
118014,0.00024571376773035227
118015,0.007370818812310239
118016,0.001135795486789986
118017,0.0009237488406248185
118018,0.0008033830040428273
118019,0.00322028841117112
118020,0.011211948222406972
118021,0.9926810143257374
118022,0.007261023914550108
118023,0.0012295462096669565
118024,0.007527228517494621
118025,0.00015140161633451127
118026,9.109137839213715e-05
118027,0.0014403057537968362
118028,0.000674490019218394
118029,0.012327611022077708
118030,0.001151418580733895
118031,0.004193998368707913
118032,0.019324424568239216
118033,0.00046073588591039706
118034,0.0023800369255292724
118035,0.0002199525834133454
118036,0.0007758634781683343
118037,0.0014878836864670056
118038,0.006128098299983567
118039,0.0011813256150499908
118040,0.3408806737051789
118041,0.9937609022492756
118042,0.00037825831659029664
118043,0.0006564066773181921
118044,0.00022251842161230683
118045,0.0004549406136259569
118046,0.0009310987161532872
118047,0.995898483828111
118048,0.0032591741252488626
118049,0.005305157431768699
118050,0.00015380661911692996
118051,0.0009468767832902563
118052,0.0023107924142284574
118053,0.0007459813831465292
118054,5.418208812753572e-05
118055,0.015810997437543037
118056,0.1086512028289136
118057,0.0005580824400270555
118058,0.9999461478372489
118059,0.004349466796591877
118060,0.0051158267852942805
118061,4.883938200501609e-05
118062,0.00027888350866036183
118063,0.015995045728564684
118064,0.0007638015311274857
118065,0.0003632553891836849
118066,0.0015475979760131964
118067,0.0011909181500081051
118068,0.004525623751623073
118069,0.9968681403563463
118070,0.0018831940216377618
118071,0.0023271017041486264
118072,3.716057953803879e-05
118073,0.0008546072201433056
118074,0.006326814896443343
118075,0.0006755162723658634
118076,0.005400877703033588
118077,0.00020168877281230387
118078,0.013148046773492397
118079,0.0005743986312784637
118080,0.0003382181557479981
118081,0.0009095175100480308
118082,5.810771800354516e-05
118083,0.0012385693308979736
118084,0.0021978791546221482
118085,0.0003972558717594879
118086,0.004979233284225927
118087,0.0037745831231364995
118088,0.0019397956177804039
118089,0.04154716597646989
118090,0.006728422734087406
118091,0.015481306306228178
118092,0.7598604646612543
118093,0.004881698776902813
118094,0.02009106393300283
118095,0.9988435538098517
118096,0.0014916672085301965
118097,0.001783051314296172
118098,0.0004740134358600799
118099,0.023974025575220777
118100,0.002642532209532468
118101,0.0012911420782639826
118102,0.0006875006848996985
118103,0.011972621913204102
118104,0.00034280733045198325
118105,0.003509216447371311
118106,0.9999073540510887
118107,0.5786459373028219
118108,0.0012734322237283268
118109,0.0026229203065363583
118110,0.00020422765898370354
118111,0.00902530540678048
118112,0.0019022887496362685
118113,0.004334551288697463
118114,0.011157182913566361
118115,0.00044672438776644684
118116,0.000962861475307937
118117,0.0017472550311609222
118118,0.0010016317607081848
118119,0.002128604101079326
118120,0.0005487006027385725
118121,0.000831481694535833
118122,0.9968378884307628
118123,0.01603189706477245
118124,0.0003806403703156462
118125,0.0009516747394234291
118126,0.0009394073132118766
118127,0.00020491089309715625
118128,0.008481979157480848
118129,0.9978840998570673
118130,0.0021409068033963912
118131,0.0011878096876598554
118132,0.0003101254014306749
118133,0.002784791341757335
118134,0.07581669935099145
118135,0.09642725108704982
118136,0.006250768902934809
118137,0.0033155807861193695
118138,0.5938816142654091
118139,0.0015980711206586584
118140,0.004886314717456745
118141,0.0032228545167052843
118142,0.8678953407202874
118143,0.028945047953007164
118144,0.010190191731559346
118145,0.0005745977035252144
118146,0.015075631472543531
118147,0.0033273878692770486
118148,0.0018864793184225589
118149,0.999952856475716
118150,0.9911916213305497
118151,0.0027130692466141807
118152,0.025789516873308226
118153,0.9902892890757641
118154,0.0010337476597799852
118155,0.0004701066767634313
118156,0.0016824361172217044
118157,0.0019273715021303403
118158,0.003516299765209299
118159,0.0004415804864710403
118160,0.00025469316869829005
118161,0.00010387914830821991
118162,0.00594007417606992
118163,0.0013646226595322242
118164,0.004151588890293584
118165,0.0012107773254931501
118166,0.0002878123113744667
118167,0.007255701772190232
118168,0.0015970128010413366
118169,0.020260078036159503
118170,0.0005539135118473298
118171,0.9900860438394684
118172,0.0005116217431772059
118173,0.013284102042823058
118174,0.0006672455758584368
118175,0.00441484015544489
118176,0.0015044693146196416
118177,0.9765337695556765
118178,0.01948601410387547
118179,0.005578179577146277
118180,0.016171869554642154
118181,0.0039797487158659325
118182,0.0011055512443454616
118183,0.0030861749903536282
118184,0.03618131036546777
118185,0.008843728895029728
118186,0.008128644353236411
118187,0.002001165469569073
118188,0.004079497951545332
118189,0.0005831732501848256
118190,0.002635821837184472
118191,0.0005661171717087643
118192,0.05611068393865537
118193,0.000282280793936536
118194,0.0013193759003943073
118195,0.0007635661541056466
118196,0.01671613628588658
118197,0.011178260158147081
118198,0.015297368513405324
118199,0.0007090406418881506
118200,0.0040001058325029905
118201,0.0017527010657796998
118202,0.0015880516870241468
118203,0.0006016368809935459
118204,0.0002207955946612935
118205,0.9998692289615948
118206,0.0004970956983764409
118207,0.00022859781205686474
118208,0.00031875139410969273
118209,0.0018154470458236992
118210,0.998951858970301
118211,0.0007799867889178753
118212,0.0010709397536979477
118213,0.0022173432933822058
118214,0.0019559110122939
118215,0.0003398241498965878
118216,0.0005842671677099294
118217,0.002734544081509134
118218,0.004123520808308298
118219,0.003022351653853937
118220,0.0007640417122307743
118221,0.0014864603811517033
118222,0.0054541286357834675
118223,0.003972032478082932
118224,0.23859741294646147
118225,0.003596475425688751
118226,5.799371787567066e-05
118227,0.8943682850706743
118228,0.9914010425326387
118229,0.00817278575360102
118230,0.0007143648299117974
118231,0.18825395866130487
118232,0.0008045221601413848
118233,0.001883971801354561
118234,0.00367969787400686
118235,0.9204801969269145
118236,0.0068185101939243495
118237,0.025852222002977127
118238,0.00023926537944429584
118239,0.0009710750471629383
118240,0.001320161069279082
118241,0.0016827854369808983
118242,0.0004884356950587782
118243,0.00016616097825625494
118244,0.0002249677054866712
118245,0.00033265320564530946
118246,0.018073060541076335
118247,0.9998465698418405
118248,0.994474737181096
118249,0.00026353342323876905
118250,0.0002542869903103197
118251,0.03893633646122381
118252,7.399396769938585e-05
118253,0.00019267973336535828
118254,0.0007281261131365887
118255,0.0005048069787401166
118256,0.0003881829816070048
118257,0.00255185754426111
118258,0.0007285389764776927
118259,0.0010133517446673007
118260,0.001403883190839467
118261,0.001791203382907496
118262,0.0008996882629178979
118263,0.0006112443636225409
118264,0.015083413031282314
118265,0.0019302003456197875
118266,0.0008183984555534064
118267,0.0035398986031614406
118268,0.0029335012795507244
118269,0.0005297425167776602
118270,0.001922417822870996
118271,0.00020074650740086245
118272,0.0018087314239058185
118273,0.021481670681518548
118274,0.0006482577136283857
118275,0.0001837797591713976
118276,0.0006835279461961736
118277,0.00850863261978249
118278,0.006552807730710644
118279,0.003745075351922913
118280,0.005777891319578643
118281,0.01636263860364746
118282,0.00580320767078584
118283,0.00045111588562318517
118284,0.0316441145352809
118285,0.009271061016775979
118286,0.0009131937909474172
118287,0.0030086044457005665
118288,0.0037212084400724908
118289,8.101822172516849e-05
118290,0.002287497706755954
118291,0.029291989361458676
118292,0.002453498803491448
118293,0.00011538044305449313
118294,0.0026867442639383087
118295,0.002703443426271766
118296,0.037602446132720506
118297,0.485515936163326
118298,0.0012751467334255
118299,0.001545041264965379
118300,0.00042090314664157863
118301,0.9153268880012065
118302,0.0016799536482518666
118303,0.0005354726325011089
118304,0.0007521814736768942
118305,0.0017542671958101208
118306,0.004511048321754552
118307,0.009060525645585132
118308,0.005765170372450063
118309,0.0009531991193370878
118310,0.00034197614851961557
118311,0.025236363377302024
118312,0.0014771982603348779
118313,0.008760029808945859
118314,0.0003187250408604901
118315,0.0008860373756983058
118316,0.0003025918690373786
118317,0.0005646270625935876
118318,0.0016101811741654718
118319,0.0013610770153685955
118320,0.00012811082984398234
118321,0.00043258342310356656
118322,0.9349157700887164
118323,0.01523369368485101
118324,0.004877989252032504
118325,0.0017256329967509142
118326,0.026191676909842847
118327,0.0004395180763203183
118328,0.002384162165846209
118329,0.0004238879150905187
118330,0.0008958539946653376
118331,0.0005888281250384373
118332,0.0010511412373159143
118333,0.0192887725100189
118334,0.001162548687469718
118335,0.006011641758332646
118336,0.007443167904736151
118337,0.0014130132567880093
118338,0.0007889952175353399
118339,0.021263010174999257
118340,0.0024736688481059735
118341,0.0015833418940770145
118342,0.0010910277427477323
118343,0.0008094974585201699
118344,0.0010814180668562074
118345,0.009595810191241838
118346,0.0001211349414687718
118347,0.001079455170310825
118348,0.9552515534417398
118349,0.012089169366418113
118350,0.0018782731024875171
118351,0.00038276958109283404
118352,0.00479124612851009
118353,0.00906422421719484
118354,0.0013923521361218676
118355,0.014972622590423553
118356,0.0005353411221201962
118357,0.00643580148587627
118358,0.0006337587132698556
118359,0.0340324197006119
118360,0.0006869275913909405
118361,0.04096479605674513
118362,0.0025745574930966897
118363,0.016611622883249466
118364,0.0007935204870447646
118365,0.008375854324157595
118366,8.906693589219262e-05
118367,0.045315413552039975
118368,0.0008431526725345229
118369,0.0016129747673992382
118370,0.0004320043810292285
118371,0.002573214240017498
118372,0.0005447144922454686
118373,0.9997626480957406
118374,0.9982586735766695
118375,0.0065309970015218115
118376,0.0005546642953538434
118377,0.0017259594516718629
118378,0.0027816524642705585
118379,0.00474626994778042
118380,0.0826639519294243
118381,0.0003468216882860049
118382,0.004080737577945934
118383,0.003823448925577128
118384,0.0031952852057297054
118385,0.0008969035799919029
118386,0.000548634407907544
118387,0.0014329802924382955
118388,0.00013907256238798054
118389,0.1619203213973692
118390,0.0020467328215215772
118391,0.9579320734907354
118392,0.001534171706952232
118393,0.0014170243393161303
118394,0.9994138990553822
118395,5.325370647131258e-05
118396,1.0366256671987159e-05
118397,0.011554551995852688
118398,0.8771779323164393
118399,0.0003840384677416827
118400,0.000910576037163858
118401,0.0009393129146490343
118402,0.0008133180452627366
118403,0.07238836986931609
118404,0.0008645118567467415
118405,0.019753441450282596
118406,0.8505225326920343
118407,0.003424712144526708
118408,0.001817948098068127
118409,0.003492485228816223
118410,0.0018037149720131274
118411,0.00926967750406705
118412,0.6047990455015543
118413,0.013478930639620978
118414,0.03122611235619506
118415,0.0009147716851861061
118416,0.0005150571617099159
118417,0.042884304930248696
118418,0.00422617738177066
118419,0.0010375202676613723
118420,0.00881641192166447
118421,0.0013005233486924523
118422,0.03217049002965453
118423,0.995218202624485
118424,0.001754304276053091
118425,0.0003027822333825417
118426,0.009270783201427713
118427,0.03282766937204444
118428,0.0016353013112476323
118429,0.9998607462361031
118430,0.001017607197049799
118431,0.0013526854558297565
118432,0.004897802621872129
118433,0.0018834732862658648
118434,0.0011099399400041142
118435,0.010760980759046003
118436,0.0054519414155216345
118437,0.14948905689196432
118438,0.03205411154778046
118439,0.028776196140361702
118440,0.0074960497410237435
118441,0.002506747747256796
118442,0.012219632000286796
118443,0.0014599897695413077
118444,0.0027790525864902086
118445,0.004313700636289618
118446,0.9920899277015656
118447,0.0009847640453910112
118448,0.0015354457333808112
118449,0.003689865864723199
118450,0.005230833333682154
118451,0.0027199109731528242
118452,0.009188507116165694
118453,0.03903259833901516
118454,0.9658304669571169
118455,0.9976610471827847
118456,0.002013183825289187
118457,0.00045295979788762377
118458,0.0026723768912096445
118459,0.001990320284815884
118460,0.0065434306360407455
118461,0.005152870932996348
118462,0.008666098503579613
118463,0.0014329043170017513
118464,0.0023771623635640477
118465,0.00022927330157057756
118466,0.00015553176253653623
118467,0.006221149459340831
118468,0.008726090136122695
118469,0.9988002352322091
118470,0.020738821566897554
118471,0.9994296281097591
118472,0.007952582468091217
118473,0.998852996487996
118474,0.0008996019932845838
118475,0.0007390949768423315
118476,0.0027292772634831433
118477,0.000418879670146239
118478,0.006147635521594951
118479,0.0009312834470948054
118480,0.0038226668826270194
118481,0.0029330813006359325
118482,0.0004555530253548383
118483,0.988213773935329
118484,0.0006166694596775361
118485,0.000715844698269875
118486,0.00011825464645119632
118487,0.005134498028521855
118488,0.002445507769284341
118489,0.0019873719250476174
118490,0.00022760106207883054
118491,0.0019443598914210903
118492,0.010227923179064659
118493,0.0003152257764601694
118494,0.00034507473516699776
118495,0.0008071409004135146
118496,0.00976769979358755
118497,0.0004479786988287475
118498,0.0005413187522959378
118499,0.0033793374595532323
118500,0.010478064373868704
118501,0.002178922097564814
118502,0.0008873390902088313
118503,0.0008133037628339014
118504,0.0010187598878562154
118505,0.006897192377329171
118506,0.0016297514746785276
118507,0.0018525644665321034
118508,0.00557627275831695
118509,0.002203790874268304
118510,0.0018108818767964602
118511,0.0016288665454993832
118512,0.002001082013015446
118513,0.00039222644727704317
118514,0.014925290214100063
118515,0.0017915225910698131
118516,0.0001451726091891998
118517,0.9996220917801208
118518,0.0007689660990783161
118519,0.058668937712230015
118520,0.3532304516806342
118521,0.0005419176273409519
118522,0.005609856014265101
118523,0.998724504212065
118524,0.9923968303516859
118525,0.009208645567276578
118526,0.0037530611645145108
118527,0.00015244375486952387
118528,0.01057187352189874
118529,0.000971265423269563
118530,0.0001534848555292388
118531,0.003851709783427611
118532,0.9988889001481663
118533,0.0010455847152680319
118534,0.017532423359705313
118535,0.0006338299514167382
118536,0.005417951837932046
118537,0.00017339722540964697
118538,0.0016922922006759433
118539,0.004543231506146297
118540,0.0005585978870688659
118541,0.0013685498517054051
118542,0.02564185153950058
118543,0.0003644642275980582
118544,0.0014477952876772574
118545,0.00802207445204347
118546,0.0020501751501278503
118547,2.5265601567514084e-05
118548,0.0008607735160678475
118549,0.0041229910765788625
118550,0.9608963712882684
118551,0.0004251271854292363
118552,0.9991703043975263
118553,0.028367837195173017
118554,0.002262162599004043
118555,0.9983204513667199
118556,0.0003752027771652881
118557,0.0022976623351896306
118558,0.00025202775887556313
118559,0.002146736407301316
118560,0.005051631639080526
118561,0.0009392336353090525
118562,0.0018656833940730356
118563,0.0028839310573319865
118564,0.003811032678380465
118565,0.03955509695723537
118566,0.0014610723380947533
118567,0.006000795185652465
118568,0.0019180112661797825
118569,0.0024568321498379697
118570,0.0018042258927770858
118571,0.00010937893962066287
118572,0.022428441417519464
118573,0.005675733873908074
118574,0.0007509866955432762
118575,0.0066484926197572965
118576,0.025261906274000878
118577,0.00011170160639948493
118578,0.0020451544242251923
118579,0.00017005748889067346
118580,0.0007921518582949294
118581,0.01094517613893754
118582,0.0009745951275302828
118583,0.0011434554221824774
118584,0.0014766219967577141
118585,0.013556508638209128
118586,0.9855457557943053
118587,0.004644273594412323
118588,0.0011257402154807143
118589,0.00361147917137803
118590,0.0012925973429391416
118591,0.006270795249634743
118592,0.0012876039026672732
118593,0.0006034865157044109
118594,0.006898062486590584
118595,0.014094097808535292
118596,0.007810711407430212
118597,0.005815599897659435
118598,0.012426723142412286
118599,0.0008901183395429141
118600,0.0023282538004203604
118601,0.0005657291692514585
118602,0.0011323643398304544
118603,0.005988384022798822
118604,6.921502251082898e-05
118605,0.00033825100916293297
118606,0.025364206157736286
118607,0.00031610539709740304
118608,0.0062289270679425435
118609,7.637678300866342e-05
118610,0.002731710711283665
118611,0.014362528794570069
118612,0.0030310920235159192
118613,0.0013926085942104964
118614,0.002697564055588399
118615,0.00016009307545979462
118616,0.0002508819590108977
118617,0.006751281996560191
118618,0.0020171277792814988
118619,0.001573515630766738
118620,0.0002502735129922947
118621,0.007045953295217032
118622,0.029380989460327866
118623,0.002365119639214995
118624,0.0025336720317298287
118625,0.00043048996216009334
118626,0.0005438354883656811
118627,0.0003569052183709288
118628,0.003911347261509608
118629,0.000855059692826864
118630,0.0009451024741860209
118631,0.0009114117410394733
118632,0.0007292977450793298
118633,0.03205993775869667
118634,0.0069763598177414315
118635,0.003343001292616441
118636,0.0032076376141591117
118637,0.0002961597657569405
118638,0.00018558844550828506
118639,0.00015167650830876403
118640,0.0017176286172294539
118641,0.9951579999991123
118642,0.00026957091921881615
118643,0.002411170142354639
118644,0.001044857047515952
118645,0.00728386652184933
118646,0.0008423682446594064
118647,0.008194302145418528
118648,0.010191065503523547
118649,0.0002963965359052672
118650,0.004718108303665937
118651,0.009338342111824398
118652,0.00041976271989719807
118653,0.005114144427284138
118654,0.00028299777960812665
118655,0.9996297737464088
118656,0.00021271747646848055
118657,0.0002835591678364869
118658,0.013614587406648367
118659,0.0035190612702965295
118660,0.00010993551243051368
118661,0.001810750507891076
118662,0.003127619581761792
118663,0.0009430678367676588
118664,0.0074248382306233455
118665,0.0008107253373178273
118666,0.0004315743719075846
118667,0.0006996320901997714
118668,0.9990318431710254
118669,0.0012769882409889367
118670,0.003029966748740889
118671,3.340930927228851e-05
118672,0.07074042452971196
118673,0.9993149243919307
118674,0.0008864846729798547
118675,0.00020202378630214057
118676,0.00011060799164219476
118677,0.0017479437368538837
118678,0.013698958242967282
